   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 logic.py:8(<module>)
   172828    0.084    0.000    0.084    0.000 logic.py:89(fuzzy_bool)
        1    0.000    0.000    0.000    0.000 logistic.py:1275(LogisticRegressionCV)
        1    0.000    0.000    0.010    0.010 logistic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 logistic.py:925(LogisticRegression)
        1    0.000    0.000    0.000    0.000 logistic_regression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
        1    0.000    0.000    0.002    0.002 lsq_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:37(LZMAFile)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        5    0.000    0.000    0.000    0.000 machar.py:100(<lambda>)
        3    0.011    0.004    0.037    0.012 machar.py:116(_do_init)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        3    0.000    0.000    0.037    0.012 machar.py:98(__init__)
        1    0.000    0.000    0.000    0.000 magic.py:1(<module>)
        1    0.000    0.000    0.006    0.006 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:48(TestProgram)
        2    0.000    0.000    0.000    0.000 manualintegrate.py:165(rewriter)
        1    0.000    0.000    0.012    0.012 manualintegrate.py:18(<module>)
       20    0.000    0.000    0.011    0.001 manualintegrate.py:30(Rule)
        8    0.000    0.000    0.000    0.000 manualintegrate.py:556(uncurry)
        8    0.000    0.000    0.000    0.000 manualintegrate.py:561(trig_rewriter)
       20    0.000    0.000    0.000    0.000 manualintegrate.py:65(evaluates)
       20    0.000    0.000    0.000    0.000 manualintegrate.py:66(_evaluates)
        1    0.000    0.000    0.001    0.001 markers.py:78(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:97(MarkerStyle)
        1    0.000    0.000    0.000    0.000 matadd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matadd.py:16(MatAdd)
        1    0.000    0.000    0.006    0.006 matexpr.py:1(<module>)
       13    0.000    0.000    0.000    0.000 matexpr.py:14(_sympifyit)
        9    0.000    0.000    0.000    0.000 matexpr.py:157(rows)
       13    0.000    0.000    0.000    0.000 matexpr.py:16(deco)
    31208    0.027    0.000    0.150    0.000 matexpr.py:161(cols)
        7    0.000    0.000    0.001    0.000 matexpr.py:217(valid_index)
       14    0.000    0.000    0.000    0.000 matexpr.py:218(is_valid)
        7    0.000    0.000    0.001    0.000 matexpr.py:224(__getitem__)
        1    0.000    0.000    0.000    0.000 matexpr.py:30(MatrixExpr)
        2    0.000    0.000    0.001    0.000 matexpr.py:310(__array__)
        1    0.000    0.000    0.000    0.000 matexpr.py:336(MatrixElement)
    31200    0.096    0.000    4.200    0.000 matexpr.py:342(doit)
    31200    0.112    0.000    3.093    0.000 matexpr.py:345(<listcomp>)
        1    0.000    0.000    0.000    0.000 matexpr.py:351(MatrixSymbol)
        1    0.000    0.000    0.000    0.000 matexpr.py:367(__new__)
        1    0.000    0.000    0.000    0.000 matexpr.py:372(_hashable_content)
       23    0.000    0.000    0.000    0.000 matexpr.py:375(shape)
        1    0.000    0.000    0.000    0.000 matexpr.py:379(name)
        6    0.000    0.000    0.000    0.000 matexpr.py:391(_entry)
     8450    0.010    0.000    0.012    0.000 matexpr.py:394(free_symbols)
        1    0.000    0.000    0.000    0.000 matexpr.py:408(Identity)
        1    0.000    0.000    0.000    0.000 matexpr.py:457(ZeroMatrix)
        1    0.000    0.000    0.000    0.000 matfuncs.py:180(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:216(ProductOperator)
        1    0.000    0.000    0.023    0.023 matfuncs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:346(_ExpmPadeHelper)
        1    0.000    0.000    0.002    0.002 matfuncs.py:5(<module>)
       15    0.000    0.000    0.000    0.000 math2.py:27(_mathfun_real)
        4    0.000    0.000    0.000    0.000 math2.py:42(_mathfun)
        2    0.000    0.000    0.000    0.000 math2.py:53(_mathfun_n)
        1    0.000    0.000    0.000    0.000 math2.py:6(<module>)
        1    0.000    0.000    0.000    0.000 mathematica.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mathematica.py:36(MCodePrinter)
        1    0.000    0.000    0.000    0.000 mathieu_functions.py:12(MathieuBase)
        1    0.000    0.000    0.000    0.000 mathieu_functions.py:140(mathieusprime)
        1    0.000    0.000    0.000    0.000 mathieu_functions.py:197(mathieucprime)
        1    0.000    0.000    0.002    0.002 mathieu_functions.py:2(<module>)
        1    0.000    0.000    0.000    0.000 mathieu_functions.py:26(mathieus)
        1    0.000    0.000    0.000    0.000 mathieu_functions.py:83(mathieuc)
        1    0.000    0.000    0.000    0.000 mathml.py:16(MathMLPrinter)
        1    0.000    0.000    0.000    0.000 mathml.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1006(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:102(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:1231(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1234(Node)
        1    0.000    0.000    0.000    0.000 mathtext.py:1267(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1293(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1300(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1385(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1414(List)
        1    0.000    0.000    0.000    0.000 mathtext.py:1475(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:156(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:1586(Vlist)
        1    0.000    0.000    0.009    0.009 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1660(Rule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1677(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1688(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1697(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1730(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:1734(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1766(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1770(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1774(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1778(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1782(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1786(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1790(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1794(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1803(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1811(Kern)
        1    0.000    0.000    0.000    0.000 mathtext.py:1840(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:1854(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1883(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1909(Ship)
        1    0.000    0.000    0.006    0.006 mathtext.py:2073(Parser)
        1    0.000    0.000    0.000    0.000 mathtext.py:230(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:236(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:2384(State)
        1    0.000    0.000    0.005    0.005 mathtext.py:2595(<lambda>)
        1    0.000    0.000    0.005    0.005 mathtext.py:2595(<listcomp>)
    10706    0.003    0.000    0.004    0.000 mathtext.py:2596(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:276(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 mathtext.py:304(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:3051(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:3072(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:333(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:361(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:389(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:43(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:545(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:550(CachedFont)
        1    0.000    0.000    0.000    0.000 mathtext.py:663(BakomaFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:776(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:883(StixFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:999(StixSansFonts)
        1    0.000    0.000    0.001    0.001 matmul.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matmul.py:15(MatMul)
        1    0.000    0.000    0.000    0.000 matpow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matpow.py:10(MatPow)
        2    0.000    0.000    0.001    0.000 matrices.py:1(<module>)
    50128    0.145    0.000    0.741    0.000 matrices.py:1094(key2ij)
    50128    0.095    0.000    0.247    0.000 matrices.py:1107(<listcomp>)
       24    0.000    0.000  110.140    4.589 matrices.py:1159(subs)
    16224    0.050    0.000  110.085    0.007 matrices.py:1174(<lambda>)
       24    0.000    0.000   10.948    0.456 matrices.py:1229(doit)
       24    0.027    0.001   10.891    0.454 matrices.py:1230(<listcomp>)
        7    0.000    0.000    0.002    0.000 matrices.py:155(<listcomp>)
      104    0.008    0.000    7.986    0.077 matrices.py:208(<listcomp>)
    31248    0.084    0.000    0.371    0.000 matrices.py:216(<listcomp>)
        1    0.000    0.000    0.000    0.000 matrices.py:32(MatrixError)
   480240    0.934    0.000    0.938    0.000 matrices.py:3208(__getattr__)
        4    0.000    0.000    7.987    1.997 matrices.py:3268(diff)
     2704    0.007    0.000    7.949    0.003 matrices.py:3289(<lambda>)
        1    0.000    0.000    0.000    0.000 matrices.py:36(ShapeError)
        1    0.000    0.000    0.000    0.000 matrices.py:41(NonSquareMatrixError)
       24    0.000    0.000    0.171    0.007 matrices.py:438(__array__)
   100256    0.113    0.000    0.128    0.000 matrices.py:4408(a2idx)
    16224    0.011    0.000    0.011    0.000 matrices.py:442(__len__)
    18952    0.008    0.000    0.008    0.000 matrices.py:449(shape)
        1    0.000    0.000    0.000    0.000 matrices.py:45(DeferredVector)
        1    0.000    0.000    0.000    0.000 matrices.py:736(MatrixMethods)
        3    0.000    0.000    0.000    0.000 matrices.py:738(__init__)
        1    0.000    0.000    0.000    0.000 matrices.py:75(MatrixBase)
        1    0.000    0.000    0.000    0.000 matrices.py:8(_matrix)
    47483    0.690    0.000   10.196    0.000 matrices.py:87(_handle_creation_inputs)
        1    0.000    0.000    0.000    0.000 meijerint.py:27(<module>)
        1    0.000    0.000    0.000    0.000 meijerint.py:300(_CoeffExpValueError)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 memoization.py:1(<module>)
        3    0.000    0.000    0.000    0.000 memoization.py:15(decorator)
        3    0.000    0.000    0.000    0.000 memoization.py:7(recurrence_memo)
        1    0.000    0.000    0.000    0.000 memory.py:144(MemorizedResult)
        1    0.000    0.000    0.000    0.000 memory.py:225(NotMemorizedResult)
        1    0.000    0.000    0.000    0.000 memory.py:267(NotMemorizedFunc)
        1    0.000    0.000    0.000    0.000 memory.py:305(MemorizedFunc)
        1    0.000    0.000    0.026    0.026 memory.py:5(<module>)
        1    0.000    0.000    0.000    0.000 memory.py:69(JobLibCollisionWarning)
        1    0.000    0.000    0.000    0.000 memory.py:783(Memory)
        2    0.000    0.000    0.000    0.000 memory.py:796(__init__)
        1    0.000    0.000    0.000    0.000 message.py:106(Message)
        1    0.000    0.000    0.000    0.000 message.py:1140(EmailMessage)
        1    0.000    0.000    0.016    0.016 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:946(MIMEPart)
        1    0.000    0.000    0.000    0.000 metaestimators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 metaestimators.py:13(_IffHasAttrDescriptor)
       12    0.000    0.000    0.000    0.000 metaestimators.py:24(__init__)
       12    0.000    0.000    0.000    0.000 metaestimators.py:43(if_delegate_has_method)
       12    0.000    0.000    0.000    0.000 metaestimators.py:72(<lambda>)
        1    0.000    0.000    0.009    0.009 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.013    0.013 mio.py:3(<module>)
        1    0.000    0.000    0.002    0.002 mio4.py:2(<module>)
        1    0.000    0.000    0.000    0.000 mio4.py:303(MatFile4Reader)
        1    0.000    0.000    0.000    0.000 mio4.py:448(VarWriter4)
        1    0.000    0.000    0.000    0.000 mio4.py:586(MatFile4Writer)
        1    0.000    0.000    0.000    0.000 mio4.py:80(VarHeader4)
        1    0.000    0.000    0.000    0.000 mio4.py:98(VarReader4)
        1    0.000    0.000    0.000    0.000 mio5.py:110(MatFile5Reader)
        1    0.000    0.000    0.000    0.000 mio5.py:403(EmptyStructMarker)
        1    0.000    0.000    0.000    0.000 mio5.py:462(VarWriter5)
        1    0.000    0.000    0.000    0.000 mio5.py:765(MatFile5Writer)
        1    0.000    0.000    0.007    0.007 mio5.py:8(<module>)
        2    0.000    0.000    0.001    0.001 mio5_params.py:168(_convert_codecs)
        1    0.000    0.000    0.000    0.000 mio5_params.py:209(mat_struct)
        1    0.000    0.000    0.000    0.000 mio5_params.py:219(MatlabObject)
        1    0.000    0.000    0.000    0.000 mio5_params.py:236(MatlabFunction)
        1    0.000    0.000    0.000    0.000 mio5_params.py:243(MatlabOpaque)
        1    0.000    0.000    0.002    0.002 mio5_params.py:6(<module>)
        4    0.000    0.000    0.000    0.000 miobase.py:138(convert_dtypes)
        1    0.000    0.000    0.000    0.000 miobase.py:27(MatReadError)
        1    0.000    0.000    0.000    0.000 miobase.py:31(MatWriteError)
        1    0.000    0.000    0.000    0.000 miobase.py:321(MatVarReader)
        1    0.000    0.000    0.000    0.000 miobase.py:335(MatFileReader)
        1    0.000    0.000    0.000    0.000 miobase.py:35(MatReadWarning)
        1    0.000    0.000    0.001    0.001 miobase.py:7(<module>)
        2    0.000    0.000    0.010    0.005 misc.py:1(<module>)
        6    0.000    0.000    0.000    0.000 misc.py:116(debug_decorator)
